,Page_Link,Page_Address,Price,Price_Change,Sys_Date
7070,5514-petty-st--a/sale_62180076,"5514 Petty St  A, Houston, TX 77007",469000,None,9/19/17
7071,5514-petty-st--c/sale_90241334,"5514 Petty St  C, Houston, TX 77007",469000,None,9/19/17
7072,5516-petty--c/sale_76660536,"5516 Petty  C, Houston, TX 77007",469000,None,9/19/17
7073,5516-petty--a/sale_49115741,"5516 Petty  A, Houston, TX 77007",469000,None,9/19/17
7074,1705-summer-street/sale_63725097,"1705 Summer Street, Houston, TX 77007",500000,None,9/19/17
7075,1403-del-norte-st/sale_9153391,"1403 Del Norte St, Houston, TX 77018",535000,None,9/19/17
7076,2718-cortlandt-st/sale_57186890,"2718 Cortlandt St, Houston, TX 77008",549500,None,9/19/17
7077,1516-sandman-st/sale_50753368,"1516 Sandman St, Houston, TX 77007",389000,off_market,9/19/17
7078,929-kern-st/sale_11738384,"929 Kern St, Houston, TX 77009",488500,off_market,9/19/17
7079,929-kern-st/sale_11738384,"929 Kern St, Houston, TX 77009",475000,off_market,9/19/17
7080,4315-piney-woods-dr/sale_5944449,"4315 Piney Woods Dr, Houston, TX 77018",539000,off_market,9/19/17
7081,807-algona/sale_75438947,"807 Algona, Houston, TX 77008",425000,off_market,9/19/17
7082,4415-schuler-st-unit-c/sale_84121109,"4415 Schuler St Unit C, Houston, TX 77007",519000,off_market,9/19/17
7083,6614-eureka-st/sale_55569209,"6614 Eureka St, Houston, TX 77008",405000,off_market,9/19/17
7084,807-algona/sale_75438947,"807 Algona, Houston, TX 77008",426100,off_market,9/19/17
7085,4415-schuler-st-unit-c/sale_84121109,"4415 Schuler St Unit C, Houston, TX 77007",499000,off_market,9/19/17
7086,4315-piney-woods-dr/sale_5944449,"4315 Piney Woods Dr, Houston, TX 77018",525000,off_market,9/19/17
7087,6759-cindy/sale_885603,"6759 Cindy, Houston, TX 77008",499999,off_market,9/19/17
7088,303-eado-park-circle/sale_41377655,"303 EaDo Park Circle, Houston, TX 77020",379990,off_market,9/19/17
7089,6614-eureka-st/sale_55569209,"6614 Eureka St, Houston, TX 77008",399900,off_market,9/19/17
7090,1516-sandman-st/sale_50753368,"1516 Sandman St, Houston, TX 77007",379900,off_market,9/19/17
7091,3002-isabella/sale_93530384,"3002 Isabella, Houston, TX 77004",234777,off_market,9/19/17
7092,1922-coulcrest-dr/sale_36316566,"1922 Coulcrest Dr, Houston, TX 77055",265000,off_market,9/19/17
7093,6014-stilson-branch-ln/sale_78901054,"6014 Stilson Branch Ln, Houston, TX 77092",272000,off_market,9/19/17
7094,3229-prospect-st/sale_62363740,"3229 Prospect St, Houston, TX 77004",339900,off_market,9/19/17
7095,1443-springrock-ln--a/sale_62952755,"1443 Springrock Ln  A, Houston, TX 77055",465000,off_market,9/19/17
7096,1143-lawrence/sale_24593704,"1143 Lawrence, Houston, TX 77008",499000,off_market,9/19/17
7097,1922-coulcrest-dr/sale_36316566,"1922 Coulcrest Dr, Houston, TX 77055",249000,off_market,9/19/17
7098,5801-lumberdale-rd-151/sale_96700449,"5801 Lumberdale Rd #151, Houston, TX 77092",109900,off_market,9/19/17
7099,1254-sampson-st/sale_47647388,"1254 Sampson St, Houston, TX 77003",274900,price-reduction,9/19/17
7100,5116-del-sur-st/sale_61845263,"5116 Del Sur St, Houston, TX 77018",250000,price-reduction,9/19/17
7101,5219-kiam-st--d/sale_98200787,"5219 Kiam St  D, Houston, TX 77007",310000,price-reduction,9/19/17
7102,5729-a-darling-st/sale_99059440,"5729 A Darling St, Houston, TX 77007",394900,price-reduction,9/19/17
7103,5729-c-darling-st/sale_38652840,"5729 C Darling St, Houston, TX 77007",399900,price-reduction,9/19/17
7104,6011a-kansas-st/sale_64356634,"6011A Kansas St, Houston, TX 77007",390000,price-reduction,9/19/17
7105,736-yale-st--b/sale_83345474,"736 Yale St  B, Houston, TX 77007",439900,price-reduction,9/19/17
7106,820-w-18th-st/sale_57932325,"820 W 18th St, Houston, TX 77008",499900,price-reduction,9/19/17
7107,899-knox/sale_37029374,"899 Knox, Houston, TX 77007",285000,price-reduction,9/19/17
7108,917-e-26th-st/sale_60714718,"917 E 26th St, Houston, TX 77009",449999,price-reduction,9/19/17
7109,1605-w-hedrick-st/sale_22897489,"1605 W Hedrick St, Houston, TX 77011",149000,None,9/20/17
7110,2818-eagle-st/sale_97697124,"2818 Eagle St, Houston, TX 77004",199000,None,9/20/17
7111,5208-cornish-st/sale_31541606,"5208 Cornish St, HOUSTON, TX 77007",229500,None,9/20/17
7112,6807-schiller-st/sale_59638294,"6807 Schiller St, Houston, TX 77055",309000,None,9/20/17
7113,2222-hermann-dr/sale_14901814,"2222 Hermann Dr, Houston, TX 77004",325000,None,9/20/17
7114,4510-viking-dr/sale_79799628,"4510 Viking Dr, Houston, TX 77092",330000,None,9/20/17
7115,5511-cheshire-ln/sale_51919074,"5511 cheshire ln, Houston, TX 77092",374900,price-reduction,9/20/17
7116,2627-shady-woods-ln/sale_92623414,"2627 Shady Woods Ln, Houston, TX 77008",399000,None,9/20/17
7117,5452-crooms-st/sale_24429433,"5452 Crooms St, Houston, TX 77007",399000,None,9/20/17
7118,1515-lawrence-st/sale_81706434,"1515 Lawrence St, Houston, TX 77008",479000,None,9/20/17
7119,1632-w-13th-st/sale_55490214,"1632 W 13th St, Houston, TX 77008",320000,off_market,9/20/17
7120,1106-reinerman-st/sale_20481418,"1106 Reinerman St, Houston, TX 77007",446567,off_market,9/20/17
7121,1632-w-13th-st/sale_55490214,"1632 W 13th St, Houston, TX 77008",310000,off_market,9/20/17
7122,742-e-40th-1_2-st/sale_50960979,"742 E 40th 1/2 St, Houston, TX 77022",145000,off_market,9/20/17
7123,107-e-2nd-st/sale_90575936,"107 E 2nd St, Houston, TX 77007",420000,off_market,9/20/17
7124,1606-lehman-st/sale_89582487,"1606 Lehman St, Houston, TX 77018",429000,off_market,9/20/17
7125,4315-robertson-st/sale_13512269,"4315 Robertson St, Houston, TX 77009",239900,off_market,9/20/17
7126,2627-shady-woods-ln/sale_49827484,"2627 Shady Woods Ln, Houston, TX 77008",415000,off_market,9/20/17
7127,5214-rose-st--b/sale_23637090,"5214 Rose St  B, Houston, TX 77007",499900,off_market,9/20/17
7128,107-e-2nd-st/sale_90575936,"107 E 2nd St, Houston, TX 77007",415900,off_market,9/20/17
7129,5214-rose-st--b/sale_23637090,"5214 Rose St  B, Houston, TX 77007",465000,off_market,9/20/17
7130,2210-saxon-dr/sale_98565361,"2210 Saxon Dr, Houston, TX 77018",324800,off_market,9/20/17
7131,1766-de-milo-dr/sale_89608339,"1766 De Milo Dr, Houston, TX 77018",499000,off_market,9/20/17
7132,2508-southmore-blvd-6/sale_79493347,"2508 Southmore Blvd #6, Houston, TX 77004",169000,off_market,9/20/17
7133,2508-southmore-blvd-1/sale_864136,"2508 Southmore Blvd #1, Houston, TX 77004",169000,off_market,9/20/17
7134,2508-southmore-blvd-7/sale_50634601,"2508 Southmore Blvd #7, Houston, TX 77004",179000,off_market,9/20/17
7135,2403-c-jackson-street/sale_91126548,"2403 C Jackson Street, Houston, TX 77004",449990,off_market,9/20/17
7136,1809-ashland-st/sale_25046064,"1809 Ashland St, Houston, TX 77008",526000,off_market,9/20/17
7137,3418-center-street/sale_62812940,"3418 Center Street, Houston, TX 77007",379900,off_market,9/20/17
7138,1231-prince-st/sale_78597252,"1231 Prince St, Houston, TX 77008",454900,off_market,9/20/17
7139,1606-lehman-st/sale_89582487,"1606 Lehman St, Houston, TX 77018",419000,off_market,9/20/17
7140,706-w-42nd-st/sale_86729944,"706 W 42nd St, Houston, TX 77018",399900,off_market,9/20/17
7141,1841-radcliffe-st/sale_81128467,"1841 Radcliffe St, Houston, TX 77007",356000,off_market,9/20/17
7142,5112-avenue-h/sale_23401824,"5112 Avenue H, Houston, TX 77011",249900,off_market,9/20/17
7143,910-cohn-st/sale_81942558,"910 Cohn St, Houston, TX 77007",329900,off_market,9/20/17
7144,2627-shady-woods-ln/sale_49827484,"2627 Shady Woods Ln, Houston, TX 77008",410000,off_market,9/20/17
7145,1310-thornton/sale_27735464,"1310 Thornton, Houston, TX 77018",479000,off_market,9/20/17
7146,811-herkimer-st/sale_80508615,"811 Herkimer St, Houston, TX 77007",260000,off_market,9/20/17
7147,5019-lillian-st/sale_81105862,"5019 Lillian St, Houston, TX 77007",439900,off_market,9/20/17
7148,1310-thornton/sale_27735464,"1310 Thornton, Houston, TX 77018",465000,off_market,9/20/17
7149,1031-ashland-st/sale_30447995,"1031 Ashland St, Houston, TX 77008",442000,off_market,9/20/17
7150,7510-shadyvilla-ln-10154/sale_95338225,"7510 Shadyvilla Ln #10,15,4, houston, TX 77055",269900,off_market,9/20/17
7151,113-e-25th-st/sale_7285175,"113 E 25th St, Houston, TX 77008",373000,price-reduction,9/20/17
7152,1614-w-25th-st/sale_13051845,"1614 W 25th St, Houston, TX 77008",334000,price-reduction,9/20/17
7153,2307-crawford-st/sale_20271399,"2307 Crawford St, Houston, TX 77004",410000,price-reduction,9/20/17
7154,5010-w-43rd-st/sale_95986446,"5010 W 43rd St, Houston, TX 77092",284900,price-reduction,9/20/17
7155,509-e-9th-st/sale_65664937,"509 E 9th St, Houston, TX 77007",515000,price-reduction,9/20/17
7156,5713-arabelle-lake-st/sale_82023351,"5713 Arabelle Lake St, Houston, TX 77007",390000,price-reduction,9/20/17
7157,610-north-nagle-street/sale_82936940,"610 North Nagle Street, HOUSTON, TX 77003",459900,price-reduction,9/20/17
7158,612-north-nagle-street/sale_65146750,"612 North Nagle Street, HOUSTON, TX 77003",459900,price-reduction,9/20/17
7159,6205-peg-st/sale_84693736,"6205 Peg St, Houston, TX 77092",135000,price-reduction,9/20/17
7160,913-yale-st/sale_80083481,"913 Yale St, Houston, TX 77008",399900,price-reduction,9/20/17
7161,9770-pine-lake-dr/sale_84346164,"9770 Pine Lake Dr, Houston, TX 77055",299900,price-reduction,9/20/17
7162,7510-shadyvilla-ln-9/sale_8050124,"7510 Shadyvilla Ln #9, Houston, TX 77055",110000,None,9/21/17
7163,418-plymouth-st/sale_15016689,"418 Plymouth St, Houston, TX 77022",159900,None,9/21/17
7164,818-sue-st/sale_64140298,"818 Sue St, Houston, TX 77009",269000,None,9/21/17
7165,736-link/sale_6182638,"736 Link, HOUSTON, TX 77009",324900,None,9/21/17
7166,939-colorado-st-2/sale_48064627,"939 Colorado St #2, Houston, TX 77007",325000,None,9/21/17
7167,2401-crawford--c1-c/sale_29712654,"2401 Crawford  C1-C, Houston, TX 77004",341300,None,9/21/17
7168,1611-nagle-st/sale_73195196,"1611 Nagle St, Houston, TX 77003",354500,None,9/21/17
7169,5427-hialeah-dr/sale_36002425,"5427 Hialeah Dr, Houston, TX 77092",359900,None,9/21/17
7170,5505-feagan-st/sale_50541224,"5505 Feagan St, Houston, TX 77007",365000,None,9/21/17
7171,1308-idylwild-st/sale_73884155,"1308 Idylwild St, Houston, TX 77009",365700,None,9/21/17
7172,5511-cheshire-ln/sale_84334813,"5511 cheshire ln, Houston, TX 77092",374000,None,9/21/17
7173,2411-chenevert-st/sale_98079600,"2411 Chenevert St, Houston, TX 77004",385900,None,9/21/17
7174,4922-ella-blvd/sale_43165343,"4922 Ella Blvd, Houston, TX 77018",397900,None,9/21/17
7175,2526-hutchins-st/sale_16619329,"2526 Hutchins St, HOUSTON, TX 77004",399990,"<img src=""https://content.harstatic.com/resources/images/icons/price-reduction",9/21/17
7176,932-knox-st/sale_94885452,"932 Knox St, Houston, TX 77007",399999,None,9/21/17
7177,409-vincent-st/sale_66054599,"409 Vincent St, Houston, TX 77009",419990,None,9/21/17
7178,1716-dart-st/sale_6933541,"1716 Dart St, Houston, TX 77007",425000,None,9/21/17
7179,7804-a-janak-dr/sale_59810943,"7804 A Janak Dr, Houston, TX 77055",444900,None,9/21/17
7180,4394-varsity-ln/sale_79623188,"4394 Varsity Ln, Houston, TX 77004",449550,None,9/21/17
7181,1307-w-25th-st--a/sale_76895960,"1307 W 25th St  A, Houston, TX 77008",460000,None,9/21/17
7182,1241-w-21st-st/sale_90818804,"1241 W 21st St, Houston, TX 77008",464000,None,9/21/17
7183,814-w-43rd-st/sale_47435994,"814 W 43rd St, Houston, TX 77018",530000,None,9/21/17
7184,621-nagle/sale_14779027,"621 Nagle, Houston, TX 77003",550000,None,9/21/17
7185,4806-b-terry/sale_97919014,"4806 B Terry, Houston, TX 77009",274900,off_market,9/21/17
7186,4806-a-terry/sale_43935854,"4806 A Terry, Houston, TX 77009",274900,off_market,9/21/17
7187,1132-dunbar-st/sale_16091414,"1132 Dunbar St, Houston, TX 77009",440900,off_market,9/21/17
7188,409-vincent-st/sale_43358028,"409 Vincent St, Houston, TX 77009",439990,off_market,9/21/17
7189,1132-dunbar-st/sale_16091414,"1132 Dunbar St, Houston, TX 77009",419000,off_market,9/21/17
7190,409-vincent-st/sale_43358028,"409 Vincent St, Houston, TX 77009",438990,off_market,9/21/17
7191,816-a-dorothy-st/sale_94154312,"816 A Dorothy St, Houston, TX 77007",469000,off_market,9/21/17
7192,411-w-17th-st-unit-d/sale_5361764,"411 W 17th St, unit D, Houston, TX 77008",525000,off_market,9/21/17
7193,4806-a-terry/sale_43935854,"4806 A Terry, Houston, TX 77009",299900,off_market,9/21/17
7194,4806-b-terry/sale_97919014,"4806 B Terry, Houston, TX 77009",299900,off_market,9/21/17
7195,650-westcross-st-51/sale_81102648,"650 Westcross St #51, Houston, TX 77018",260000,off_market,9/21/17
7196,615-nagle/sale_13733101,"615 Nagle, Houston, TX 77003",550000,off_market,9/21/17
7197,3518-sampson-st/sale_80864749,"3518 Sampson St, Houston, TX 77004",325000,off_market,9/21/17
7198,2401-crawford--c1-a/sale_29909329,"2401 Crawford  C1-A, Houston, TX 77004",350300,off_market,9/21/17
7199,5427-hialeah-dr/sale_58077218,"5427 Hialeah Dr, Houston, TX 77092",365000,off_market,9/21/17
7200,3432-palm-st/sale_15920566,"3432 Palm St, Houston, TX 77004",549900,off_market,9/21/17
7201,1605-mcneil/sale_48743675,"1605 Mcneil, Houston, TX 77009",249900,off_market,9/21/17
7202,2909-wheeler-st/sale_62985651,"2909 Wheeler St, Houston, TX 77004",359000,off_market,9/21/17
7203,5406-inker-st/sale_79051837,"5406 Inker St, Houston, TX 77007",250000,off_market,9/21/17
7204,2909-wheeler-st/sale_62985651,"2909 Wheeler St, Houston, TX 77004",339000,off_market,9/21/17
7205,1311-isabella-st/sale_77007894,"1311 Isabella St, Houston, TX 77004",379999,off_market,9/21/17
7206,1243-richelieu-ln/sale_26516469,"1243 Richelieu Ln, Houston, TX 77018",319000,off_market,9/21/17
7207,1123-malone-st/sale_93570060,"1123 Malone St, Houston, TX 77007",369783,off_market,9/21/17
7208,5511-cheshire-ln/sale_51919074,"5511 cheshire ln, Houston, TX 77092",374900,off_market,9/21/17
7209,1125-beall-landing-ct/sale_99481027,"1125 Beall Landing Ct, Houston, TX 77008",428000,price-reduction,9/21/17
7210,1615-water-oak-point-drive/sale_24091074,"1615 Water Oak Point Drive, Houston, TX 77055",469705,price-reduction,9/21/17
7211,2205-truxillo-st/sale_60047678,"2205 Truxillo St, Houston, TX 77004",299000,price-reduction,9/21/17
7212,3206-oakdale-st/sale_71343941,"3206 Oakdale St, Houston, TX 77004",289900,price-reduction,9/21/17
7213,3226-arbor-st/sale_98264463,"3226 Arbor St, Houston, TX 77004",335000,price-reduction,9/21/17
7214,3434-center-st/sale_36917203,"3434 Center St, Houston, TX 77007",359500,price-reduction,9/21/17
7215,4918-w-43rd-st/sale_98977084,"4918 W 43rd St, Houston, TX 77092",379900,price-reduction,9/21/17
7216,4930-ella-blvd/sale_61850823,"4930 Ella Blvd, Houston, TX 77018",397900,price-increase,9/21/17
7217,5714-delange/sale_90611443,"5714 DeLange, Houston, TX 77092",249000,price-reduction,9/21/17
7218,609-jackson-hill-st/sale_17302324,"609 Jackson Hill St, HOUSTON, TX 77007",449000,price-reduction,9/21/17
7219,820-dorothy-st/sale_20436144,"820 Dorothy St, Houston, TX 77007",379000,price-reduction,9/21/17
7220,3515-canfield-st--b/sale_44519301,"3515 Canfield St  B, Houston, TX 77004",150000,None,9/22/17
7221,11619-shoshone-rd/sale_15078504,"11619 Shoshone Rd, Houston, TX 77055",189900,None,9/22/17
7222,7047-avenue-e-houston/sale_72077348,"7047 Avenue E Houston, Houston, TX 77011",210000,None,9/22/17
7223,4418-verdome/sale_97485247,"4418 Verdome, Houston, TX 77092",229000,None,9/22/17
7224,2910-barbee-st/sale_45563606,"2910 Barbee St, Houston, TX 77004",264990,None,9/22/17
7225,4025-tulane-street/sale_96812320,"4025 Tulane Street, Houston, TX 77018",269900,None,9/22/17
7226,4027-tulane-street/sale_8397740,"4027 Tulane Street, Houston, TX 77018",269900,None,9/22/17
7227,4605-sharman-st/sale_74404204,"4605 Sharman St, Houston, TX 77009",276000,None,9/22/17
7228,6930-amber-st/sale_81970844,"6930 Amber St, Houston, TX 77022",289800,None,9/22/17
7229,2606-roy-cir/sale_81968073,"2606 Roy Cir, Houston, TX 77007",295000,None,9/22/17
7230,1615-a-milby/sale_25730606,"1615 A Milby, Houston, TX 77003",309000,None,9/22/17
7231,1432-w-24th-st/sale_68899454,"1432 W 24th St, Houston, TX 77008",319000,None,9/22/17
7232,832-garden-oaks-ter/sale_55147740,"832 Garden Oaks Ter, Houston, TX 77018",350000,None,9/22/17
7233,1524-w-22nd-st/sale_39418843,"1524 W 22nd St, Houston, TX 77008",350000,None,9/22/17
7234,209-burr-street--c/sale_18047997,"209 Burr Street  C, Houston, TX 77011",359900,None,9/22/17
7235,5721-kiam-st--b/sale_72345663,"5721 Kiam St  B, Houston, TX 77007",365000,None,9/22/17
7236,1504-beall-st/sale_14832023,"1504 Beall St, Houston, TX 77008",369900,None,9/22/17
7237,1508-beall-st/sale_16807842,"1508 Beall St, Houston, TX 77008",369900,None,9/22/17
7238,5540-s-nolda-st/sale_64641793,"5540 S Nolda St, Houston, TX 77007",370000,None,9/22/17
7239,1357-studer-st/sale_54688534,"1357 Studer St, Houston, TX 77007",374990,None,9/22/17
7240,1512-beall-st/sale_43684043,"1512 Beall St, Houston, TX 77008",379900,None,9/22/17
7241,1721-woodcrest-dr/sale_93300561,"1721 Woodcrest Dr, Houston, TX 77018",385000,None,9/22/17
7242,209-burr-street--b/sale_14245843,"209 Burr Street  B, Houston, TX 77011",388150,None,9/22/17
7243,209-burr-street--d/sale_90008714,"209 Burr Street  D, Houston, TX 77011",388150,None,9/22/17
7244,1215-wrightwood/sale_7168484,"1215 Wrightwood, Houston, TX 77009",388700,None,9/22/17
7245,934-bethlehem-st/sale_47584970,"934 Bethlehem St, Houston, TX 77018",389900,None,9/22/17
7246,209-a-burr-street/sale_23249285,"209 A Burr Street, Houston, TX 77011",393565,None,9/22/17
7247,6142-queenswood-ln/sale_29474548,"6142 Queenswood Ln, Houston, TX 77008",395000,None,9/22/17
7248,2010-beall-st/sale_27429741,"2010 Beall St, Houston, TX 77008",399000,None,9/22/17
7249,419-t-c-jester/sale_49948322,"419 T C Jester, Houston, TX 77007",399990,"<img src=""https://content.harstatic.com/resources/images/icons/price-reduction",9/22/17
7250,2401-crawford--d1-c/sale_73170964,"2401 Crawford  D1-C, Houston, TX 77004",403300,None,9/22/17
7251,1538-w-23rd-st--a/sale_60477354,"1538 W 23rd St  A, Houston, TX 77008",409000,None,9/22/17
7252,209-f-burr-street/sale_38814106,"209 F Burr Street, Houston, TX 77011",411913,None,9/22/17
7253,2211-chenevert-st--d/sale_23489554,"2211 Chenevert St  D, Houston, TX 77003",420000,None,9/22/17
7254,4203-spencer-st/sale_69248941,"4203 Spencer St, Houston, TX 77007",449990,None,9/22/17
7255,845b-w-24/sale_28577028,"845b W 24, Houston, TX 77008",489000,None,9/22/17
7256,845a-w-24/sale_92417844,"845a W 24, Houston, TX 77008",489000,None,9/22/17
7257,1766-de-milo-dr/sale_30027768,"1766 De Milo Dr, Houston, TX 77018",495000,None,9/22/17
7258,6526-lindyann-ln/sale_11462874,"6526 Lindyann Ln, Houston, TX 77008",499500,None,9/22/17
7259,5226-lillian/sale_99490605,"5226 Lillian, houston, TX 77007",519000,None,9/22/17
7260,1108-studer-st/sale_52935574,"1108 Studer St, Houston, TX 77007",550000,"<img src=""https://content.harstatic.com/resources/images/icons/price-reduction",9/22/17
7261,1524-w-22nd-st/sale_10738599,"1524 W 22nd St, Houston, TX 77008",350000,off_market,9/22/17
7262,5939-kiam-st-unit-d/sale_99984567,"5939 Kiam St UNIT D, Houston, TX 77007",369500,off_market,9/22/17
7263,5939-kiam-st-unit-d/sale_99984567,"5939 Kiam St UNIT D, Houston, TX 77007",365000,off_market,9/22/17
7264,1508-beall-st/sale_42296017,"1508 Beall St, Houston, TX 77008",379900,off_market,9/22/17
7265,1512-beall-st/sale_61456363,"1512 Beall St, Houston, TX 77008",384900,off_market,9/22/17
7266,605-cottage/sale_77944368,"605 Cottage, Houston, TX 77009",399900,off_market,9/22/17
7267,832-garden-oaks-ter/sale_9795168,"832 Garden Oaks Ter, Houston, TX 77018",355000,off_market,9/22/17
7268,1504-palmer-st/sale_59142422,"1504 Palmer St, Houston, TX 77003",399000,off_market,9/22/17
